39700	2
25090	1
31880	1
27331	2
19903	2
17204	1
49345	2
32016	1
40022	1
13480	2
10525	1
13519	2
36789	1
44874	2
21583	1
47960	2
10880	1
30190	2
17757	2
29737	2
25710	2
45702	2
43603	1
46091	2
21601	2
31150	2
36489	1
48811	1
49314	1
22059	2
12106	2
48196	2
14594	1
42035	2
43161	2
28151	2
41740	2
35189	1
16140	1
27418	2
23028	2
40937	1
14403	1
16059	2
35363	2
16856	1
45005	2
20531	1
25590	2
12456	1
14255	2
12267	2
35076	1
26275	1
35106	2
11553	1
40566	1
13761	1
47001	1
45298	2
29672	1
43524	2
35170	1
37549	1
13248	1
21551	1
23756	1
42799	1
11844	1
28621	1
25768	2
37561	2
14734	2
23772	2
26426	1
36009	2
27208	1
34735	1
48418	2
18928	1
13017	2
11957	1
38052	2
18940	2
26096	2
18369	2
49306	1
35274	2
31952	2
37938	2
11546	2
49137	1
28792	2
48598	1
11663	1
19075	2
37205	2
24694	2
23971	2
16459	2
10594	2
42827	2
42703	1
11554	1
43987	2
19896	1
49326	1
42577	2
35193	1
37298	2
31339	2
14167	2
25662	1
28858	1
12447	1
22941	2
33370	1
11810	1
48957	2
35354	1
19934	1
14649	2
11021	2
37307	1
31680	2
12322	2
41479	1
17564	1
10569	2
40751	2
16755	2
48950	2
34505	1
44636	1
48733	1
45325	2
15607	1
38312	2
11048	1
24632	2
28949	2
22421	2
17238	2
36593	1
11064	2
38534	1
25211	2
21261	1
17117	1
20080	2
18862	2
23321	1
12748	2
14790	1
27059	2
38927	1
44481	2
27213	1
42557	1
24736	1
42997	2
30581	1
14621	1
25050	1
29678	2
36307	1
22038	1
37185	1
33888	2
30428	2
47852	1
33695	2
47974	2
29918	1
19422	2
27176	1
43229	2
37143	2
31731	1
35985	2
15113	2
22786	2
45978	1
32078	1
10994	1
25283	2
48503	2
10712	2
42132	1
16980	2
37989	2
42575	1
23295	2
29217	1
35306	1
44207	1
34440	1
21002	2
10375	2
19707	1
40580	2
47805	2
45106	1
38474	1
22788	2
44396	2
14228	2
23209	1
23141	1
47911	2
45756	1
43242	1
45828	2
28035	2
43927	1
17913	1
38079	2
26698	1
26122	1
44800	1
46594	2
48372	1
21964	2
25194	1
48095	2
17811	1
14174	2
12883	1
39328	1
35152	2
30527	1
18525	2
45635	2
24287	1
26481	1
28489	2
43205	1
21467	1
10064	1
22219	1
30509	2
33517	1
21422	2
15178	1
12970	2
31015	1
38810	1
13160	2
10003	1
39025	2
26131	1
45499	1
40501	1
44210	2
44614	1
29681	2
33538	1
45105	1
48942	2
31412	2
14792	2
19558	1
30501	1
23591	2
25322	2
25665	2
47991	1
16932	1
38167	2
19497	2
16865	2
43174	2
46661	2
35100	2
33928	2
37705	2
47475	2
44162	2
48432	2
20043	2
35498	1
41657	2
15835	1
16368	1
42371	2
46754	2
43465	1
26654	2
39642	1
32720	2
42628	1
18221	1
38260	2
18916	2
39772	2
36878	1
27038	2
22668	1
49175	1
23863	1
43433	2
47654	2
25553	1
39026	1
40478	2
14656	2
43275	2
25036	1
49293	1
32993	2
47222	2
22863	1
18377	2
37775	1
41687	2
21854	1
18808	1
26771	1
30426	1
39432	2
39295	1
44440	1
30517	1
36948	2
18083	1
30437	1
20667	2
27003	1
46658	2
36260	2
19985	1
41298	2
35745	2
42032	2
36855	2
24288	1
34118	2
23627	2
17242	1
12745	2
42267	2
14714	1
27486	2
32380	1
39777	1
23168	2
26684	2
34915	2
24896	1
21169	2
20556	2
22579	1
29262	2
19872	2
18258	2
31095	1
40625	1
14537	2
16715	1
23242	1
40511	2
33050	1
29835	2
46659	1
15598	2
48111	2
10440	1
11142	1
27971	2
13899	1
18879	1
31862	1
20664	1
47893	2
32131	2
23145	2
46249	2
39617	2
24036	2
24296	1
43348	2
16249	2
24367	1
31402	2
19931	2
37191	2
45983	2
48232	2
13790	1
28057	1
20764	2
29717	1
19307	2
46959	1
29172	1
40268	2
22586	2
32359	1
39357	2
41547	2
35689	2
36476	1
16863	2
22749	1
35934	2
24743	1
45950	2
12864	1
27813	2
12997	1
33816	2
31591	2
38323	1
25407	2
39940	1
34308	1
21196	1
39279	2
46175	1
41611	2
16692	2
44908	2
20765	2
47994	2
17895	1
45077	1
28996	2
10462	1
28555	2
21645	1
36271	2
32149	1
22700	1
23027	1
44129	1
46173	1
27753	2
16125	2
39956	2
24626	1
18301	2
46468	2
26496	2
23781	1
37586	2
29180	2
23661	1
38984	2
19961	1
15132	2
27441	2
44683	2
17247	2
39905	1
34394	1
29590	1
46349	2
34071	1
34359	2
15000	2
28696	2
15797	2
19490	1
43087	2
34987	1
25992	1
35685	1
31972	1
22385	2
24154	1
21255	2
29594	1
45229	2
48132	1
42845	1
42556	2
32114	2
37269	1
20067	2
10792	1
37423	1
29864	1
48663	2
46832	1
23884	2
16907	1
11356	1
48040	1
30286	1
43869	2
13003	1
16440	2
16649	1
23287	2
48131	1
32030	1
45261	1
42264	2
14270	2
14553	2
30033	1
47232	1
45275	2
46043	2
10095	1
41085	1
44343	1
48476	2
45155	1
10780	1
45036	1
27907	2
36388	2
34507	1
17098	1
31751	1
15404	2
26993	2
17324	1
25062	1
37062	2
42265	1
36019	1
37176	2
42642	1
18829	1
36722	1
27286	2
34675	2
44957	1
26736	2
20757	1
21304	2
44896	2
40833	2
17624	2
30953	2
21629	1
38639	1
26129	1
36412	2
44624	1
35144	2
11359	2
32183	2
32934	1
49282	1
37319	2
39237	2
18644	1
28764	2
35526	1
39516	2
48458	2
32688	1
22684	1
13260	2
47781	1
10359	1
41763	2
49300	2
27017	2
15939	2
13025	2
32632	1
24339	1
11195	2
35357	2
34945	1
22107	2
21867	2
19571	1
27870	2
46018	2
34333	1
19405	2
36949	2
15629	2
24799	2
27675	1
29383	2
15896	2
17710	2
10622	2
48978	2
27244	1
12522	2
30341	2
20868	2
10554	1
38700	1
34873	2
19715	1
12984	2
18958	2
36937	1
11206	2
49069	2
49396	2
43236	2
29293	2
49161	1
49435	2
17281	2
32229	2
47259	2
42806	1
23670	1
45293	2
35343	2
39300	1
12453	2
41388	2
45564	1
49031	1
46855	1
29320	2
23768	2
48217	1
26514	1
41220	2
36754	1
10841	2
18593	2
28015	2
40647	2
21705	1
17223	2
31091	2
39319	1
24281	2
13079	1
32353	2
11214	1
30993	1
39778	1
38535	1
22566	2
21204	2
45837	2
28896	2
35248	1
16702	2
14762	1
46123	1
40178	2
33494	2
35604	2
22802	2
40140	2
11186	2
35627	2
26025	2
13841	2
43389	1
33615	1
24658	1
18143	1
23126	2
44844	2
31175	2
27057	1
33374	2
39756	2
25853	1
43675	2
32048	2
17767	2
42016	2
21238	1
34553	1
23021	2
18382	2
46096	1
20904	2
34843	1
46895	2
25891	1
19548	1
29701	1
43126	2
12410	1
33705	1
10881	2
24006	1
19173	2
46288	1
45042	2
48621	1
23286	1
36959	2
20715	1
25389	2
24403	2
36648	1
43638	2
47594	1
17934	1
18500	1
34548	1
36378	1
49442	1
25296	1
47609	2
47418	2
27274	1
11362	1
45824	2
29198	2
25336	2
42929	1
29895	2
19023	2
23634	1
39906	1
29031	2
30852	1
36956	1
37503	1
37008	2
14194	2
26967	1
27368	1
33440	2
35067	1
34918	1
19314	1
19579	1
13866	1
43950	1
41539	1
20503	2
44363	1
44952	1
30524	2
13038	2
48667	2
39311	2
36056	2
17322	2
37630	1
27526	2
12628	2
25581	2
14048	2
19772	2
15834	1
43993	2
47079	1
13552	1
39358	2
36330	2
21125	2
32619	2
38763	2
39854	2
46085	1
44369	2
21747	2
47579	1
30469	1
39746	2
35905	2
34982	2
42528	1
48044	2
36952	1
29103	1
35008	2
35119	2
22930	2
46911	2
25058	1
45686	1
27198	2
22878	1
13673	1
31923	2
44917	1
48617	2
29303	2
40209	1
14153	2
24151	2
17694	1
12400	1
26855	2
13275	2
31786	2
11494	1
42373	2
40963	1
26971	2
19382	2
17272	1
45391	1
31881	2
20709	2
42162	2
31458	2
18473	1
13821	1
45865	2
21494	2
19258	1
26695	1
24725	1
34560	2
46940	1
11597	1
22759	2
14268	2
29231	2
35254	2
40528	2
17315	2
34403	2
27294	2
16961	2
16929	2
48672	1
27733	2
29290	1
42506	1
22265	1
10952	2
33644	1
37073	2
24750	2
18744	2
26484	1
48208	2
17875	2
42939	2
10475	1
13388	2
29063	2
19020	2
43480	1
42036	1
43026	2
33930	2
32382	2
29110	2
31123	1
41610	2
22604	2
32696	2
28515	1
31657	2
26911	2
10717	1
38061	1
30791	1
16127	1
18002	2
10292	1
11999	1
27027	2
41934	2
28998	2
40683	1
18752	2
10187	2
37047	2
11288	2
32486	1
43817	2
14075	1
10958	1
36098	1
30224	1
35222	2
32702	2
38114	2
14328	2
41666	2
28420	2
31090	1
19509	2
40196	1
26117	2
36932	2
49043	2
23410	2
28435	2
36678	1
20007	2
36867	2
36297	2
32066	2
37815	2
43403	1
12750	2
41123	1
12709	1
37313	1
25353	1
27933	2
23305	2
39067	2
44823	2
44716	2
15718	1
35014	1
15679	1
46886	1
30220	2
37371	1
37884	2
19801	1
26040	2
11631	2
30657	2
43352	1
14654	2
32513	2
45357	2
30166	1
28819	1
44533	2
37498	1
29038	1
22419	1
31564	1
18090	2
31120	2
33685	1
26430	1
44254	2
34582	2
25648	2
37342	2
40952	2
20378	2
43840	1
12697	1
37328	2
37179	1
39950	1
12239	2
13782	1
30744	1
47671	2
39209	1
44102	2
12100	2
39998	1
11580	2
41902	1
24848	2
13032	1
16371	1
40790	2
16377	2
15700	1
31654	1
39217	2
11625	1
21618	2
36538	1
40486	2
43768	2
21333	2
25265	2
31806	2
24471	2
38555	1
45526	2
44602	1
25324	2
27376	2
45528	1
41034	2
30766	2
48497	1
46053	2
35599	1
11600	2
24511	2
17550	1
17787	2
29404	2
18671	1
48915	1
27990	2
32976	2
19266	2
36994	2
25326	1
37217	1
29550	2
26511	2
41446	2
44167	1
10049	2
38429	1
26731	1
22739	2
12600	1
45059	2
17877	1
17860	1
17203	1
29089	1
19263	2
10130	1
43425	2
38188	2
39947	2
44466	1
15886	2
35481	1
26250	2
23130	2
19039	1
44040	2
40337	1
37274	2
45850	1
33775	1
15612	1
44171	2
33914	2
33436	2
14663	1
15608	2
38057	2
38824	2
21935	2
27692	2
22434	2
35924	1
25057	1
40422	1
22908	2
38776	2
22597	1
39180	1
28897	2
48251	1
38767	1
28559	2
15153	1
33558	2
21699	2
47402	1
42857	1
38372	1
20161	1
12773	1
44730	1
23041	2
37064	2
46954	2
23083	2
35802	1
35223	2
47253	2
16639	2
16761	2
46569	2
44373	1
11114	2
24318	1
46575	2
17899	1
24676	2
47159	2
13878	1
28098	1
45803	1
17657	2
21937	2
18305	2
15079	2
34201	2
27842	2
44067	1
48441	2
41857	1
42915	2
48558	1
30901	2
27322	1
43578	1
41669	1
44243	2
40254	2
28502	2
31711	1
38852	2
31645	1
40110	2
10069	2
35475	1
33039	1
41039	2
45645	1
31068	1
33101	2
30538	1
30026	2
40958	1
23713	2
38368	2
39508	2
41518	1
16318	1
27641	1
25518	2
20384	2
19148	1
38704	2
24807	2
23278	1
42994	2
20943	1
11900	1
48564	1
25541	2
29775	2
13869	2
39894	1
26549	2
30537	1
39475	2
43042	1
10846	1
16906	2
41062	2
15579	1
25355	1
25254	1
30420	1
14214	2
42043	2
47895	2
15144	2
15135	1
40366	1
10713	2
12573	2
43028	2
15490	1
16264	2
19639	1
41113	2
13274	1
13692	1
23996	1
32475	1
32880	2
24950	1
20914	1
32200	2
39132	2
14865	2
30372	1
38149	2
20321	2
13550	2
47864	2
47315	2
10921	1
27689	2
39403	1
15621	2
16304	1
35756	2
24472	2
33372	1
22100	1
29905	2
22822	2
26872	2
17931	1
29372	2
28884	1
21108	2
33939	1
33207	2
35921	1
12113	2
25386	1
39997	1
23078	2
38304	1
10891	1
43773	2
32406	1
17618	2
17562	2
46709	2
27513	2
20216	2
20521	1
16530	1
14031	2
43495	1
19719	1
42566	1
24462	1
38866	2
16195	1
41120	2
29113	1
24818	2
27912	1
34880	2
38200	2
25540	1
39462	2
41915	1
20956	1
39232	2
37825	1
12665	2
18049	2
46168	1
20875	2
25686	1
49321	2
32148	1
12292	2
31107	2
25127	1
11822	2
26760	1
31357	2
30115	1
24792	1
44706	1
12043	1
40057	2
25267	1
31835	1
16845	1
47256	2
17536	2
42149	2
37497	1
34154	1
14976	1
29146	2
40124	1
40758	2
16855	2
48569	2
31570	1
19180	1
32401	2
23610	1
22322	1
26562	2
35195	2
20430	1
39318	1
44984	2
36521	1
48169	2
41842	1
18583	1
11734	2
23925	2
48322	1
42715	2
26719	1
10179	2
29235	1
35520	1
39367	1
33583	2
15984	2
38690	1
14563	1
27141	1
33048	2
39431	2
32436	2
41344	1
36281	2
39060	2
25043	1
28195	2
39201	1
47519	1
47300	2
39599	2
26772	2
36050	2
41515	2
45406	2
24224	2
